id,type,text,stance
44-2-5,comment2,对啊,against
44-2-7,comment2,你说得对,against
44-5,comment1,说得太对了。现在好多风气都是&quot;假中年人&quot;带起来的。有老有小有经济压力才是大多数中年人，浪漫洒脱裸辞是小部分不婚不恋有钱人的游戏。,against
44-8,comment1,我觉得裸辞可以 但前提是你需要先和家里人商量,favor
44-8-1,comment2,的确  不然有点猝不及防,favor
44-9,comment1,我觉得这个还是要慎重考虑的吧，生活没工作没有收入,against
44-10,comment1,主要中年人担负着一大家子的责任，更不能随意去辞职,against
44-12,comment1,要和家人沟通，如果好找工作有下家可以考虑,against
44-14,comment1,肯定要先和家人商量呀，有足够的经济基础可以,against
44-15,comment1,我觉得裸辞是一个很不负责的行为吧，找好工作再说,against
44-16,comment1,是的。毕竟中年辞共关系到孩子也关系到老人。反正是一个家庭的事情吧,against
44-17,comment1,到了中年，上有老下有小的，真的必须为他们多考虑考虑，这份压力,against
44-18,comment1,中年人的年龄摆在那里，如果真的要裸辞的话确实得深思熟虑权衡利弊,against
45,background,“还没到忍气吞声的年纪” #妈妈的话给了我裸辞的勇气# #夏日解忧放映会# ​​​,favor
45-6,comment1,能遇到这么开明的妈妈真的好幸福,favor
45-6-3,comment2,我妈妈也说干得不开心就别干了，我朋友们反而劝我多干几个月，说年前再走，过个好年,favor
45-6-9,comment2,我妈也这么说的，然后我裸辞了，她又催我赶紧找工作她急得很,favor
45-6-14,comment2,我闺蜜干了三年工资挺高，一万六一个月，但是人都抑郁了，头发直接是断掉的，我们经常劝她辞职，她最后决定要辞职，他爸不同意，为此大闹一场，现在住我这里休息两个月了，打算休养半年再说，哎，心疼,favor
45-6-14-1,comment3,什么工作呀？,none
45-6-14-1-1,comment4,游戏行业,none
45-6-14-2,comment3,什么工作工资这么高,none
45-6-14-2-1,comment4,游戏行业了解一下,none
45-6-17,comment2,我摆烂的原因大概也是因为我妈吧，刚毕业去了医院药剂科，给我妈抱怨太累了还有夜班，我妈妈三天两头叫我辞职，然后辞职了后来一份工作，从家里调去市区，我妈又开始给我洗脑离家太远了（其实坐车也就40分钟）来回跑累死了，又成功把我洗脑，我又辞职了（对不起我知道实质是因为我懒,favor
45-6-31,comment2,我9号也是辞了。我跟妈妈说不想干了，妈妈说不想就不干，只要你高兴就行。,favor
45-6-32,comment2,是家里有条件兜底，让她不去干,against
45-6-32-2,comment3,不会啊，我家普通家庭，父母农村人，我在浙江工作想辞职犹豫的时候，我妈安慰我说想辞就辞，离家远回家好累之类的，我在武汉大医院想辞职的时候，我妈也是拉着全家劝我，太累了钱没有身体重要之类的，每次我想辞职她比我还要坚定，现在我找到自己觉得最舒服的工作，她还常说，心疼我之前那么幸苦,favor
45-7,comment1,我也要被迫辞职了，这个月底我们公司就要倒闭了，我快没工作了，没收入了,against
45-7-1,comment2,赶紧别辞啊，公司倒闭补偿好多钱,against
45-7-12,comment2,公司刚倒闭,favor
45-7-12-1,comment3,做什么的公司,none
45-7-12-1-1,comment4,就小商贸公司，生意不好，唉,none
45-7-17,comment2,我公司发不出工资，我已经裸辞半个月了，反正越待下去越糟糕。然后现在还没找到工作,favor
45-7-17-1,comment3,我裸辞一个月了现在也还没找到工作,favor
45-7-17-2,comment3,俺也辞职一个半月了 也是没找到工作 但是我们是真心健康的正常人 我们一定可以找到心仪的工作的！加油加油！,favor
45-7-18,comment2,五月份辞职了一直在找工作可是简历就是没人看,against
45-7-20,comment2,我们学校要裁聘用教师，马上就要没工作了，现在疫情这么严重，投简历都石沉大海,against
45-7-20-1,comment3,我大学群里为什么都在找临聘教师,none
45-7-20-3,comment3,啊 学校也裁啊 今早我还在看聘用的教师条件,none
45-7-28,comment2,我已经半年没上班了  最近找了个工作 上了两天班  薪资低还事多 明天不去了,favor
45-7-28-2,comment3,薪资有多低,none
45-7-28-2-1,comment4,比上一份低,none
45-9,comment1,我妈只会数落我一顿,against
45-9-4,comment2,我妈倒是不会数落 甚至三番五次鼓励我辞职 听说过年没年假给加班工资也鼓励我辞（起码鼓励过3份工作）,favor
45-12,comment1,之前辞职前给妈妈打电话哭，妈妈就叫我回家休息几个月，结果在家呆了一年妈妈从来不催我上班，现在工作就很称心。,favor
45-12-2,comment2,上一份工作干得不开心我妈劝我辞职，在家呆了一年多，亲戚说闲话，我妈说是她想我多陪陪她现在的工作虽然偶尔忙赚钱不多但是我很快乐，我永远爱我的妈妈,favor
45-12-4,comment2,我和你一模一样，现在待业半年了，刚找到一份双休交五险一金工资能养活自己的工作！我妈还说不想去就不去，又不是养不起你,favor
45-12-5,comment2,同款妈妈，我辞职在家半年家人从来不催我上班，有时候我妈还问我是不是没钱了还要给我钱当然最后上班也是因为手里实在没钱花了又不愿意花父母的钱,favor
45-12-5-1,comment3,我也是 每个月我爸妈还给我两千块钱  快一年了  我昨天讲要上班我妈还抹眼泪说不舍的我受累怕受委屈  但是不行看朋友圈我不想呆了我想挣钱,favor
45-13,comment1,真羡慕通情达理的父母，我和我妈聊她永远一句话就是别辞，我慢慢的也不和她聊这些了,against
45-13-2,comment2,有点存款支撑生活也可以辞了慢慢找，在职找工作面试真的很烦，请假来请假去，本职工作都耽搁,favor
45-13-5,comment2,没有下家之前别辞，就算不找到下家，也要有规划,against
45-13-5-1,comment3,对对对跟妈说的一样，找不到比这家工资高的就别辞,against
45-16,comment1,哈哈哈我妈还算理智，倒是我爸每天撺掇我辞职：不想干就不干了，又不是养不起你,favor
45-16-1,comment2,我爸妈也是  去年每天都问我行不行啊  回来吧 在家歇歇 老妈给你补补 但是我妈做饭真的难吃的想死,favor
45-16-3,comment2,我爸也是这样 和我说别上班了 能养得起我,favor
45-18,comment1,今天跟我妈说 我快抑郁了 我妈说就那破公司不值得 你现在就回家 不要干了,favor
45-20,comment1,我明天开始第一天上班，好紧张,none
45-20-2,comment2,第二周，部门没什么项目，老大让我看文件，闲得发慌,favor
45-20-2-1,comment3,啥部门,none
45-20-2-1-1,comment4,产品线,none
45-20-9,comment2,没想到我已经上班9天了…明明是双休但一天都没休息呢我第一份工作已经想跑路了,favor
45-20-9-1,comment3,为啥说是双休结果没休息,none
45-20-9-1-1,comment4,是滴，不晓得工作怎么样,none
45-20-9-1-2,comment4,呜呜⬅️这个原因,none
45-20-9-1-2-1,comment5,这样啊,none
46,background,#妈妈的话给了我裸辞的勇气# 我妈也是这样 说不开心就不干了 回家来 ​​​,favor
46-3,comment1,插一张图,none
46-5,comment1,去年裸辞考公，家里人一点压力都没给我，让我想辞就辞，不要担心,favor
46-11,comment1,我爸说不想干了就回来歇着先，所以我在家歇了一个多月了，安逸的很,favor
46-12,comment1,我爸昨晚刚跟我说，要是真累，就辞职休息几个月再说,favor
47,background,#你在什么情况下会裸辞##三联一顿饭# 2021年7月，我国将有900万毕业生走出校园。这比上一年多了40万，就业形势更加严峻了。毕业8年的90后大智，却在今年1月选择了裸辞。他说之所以裸辞，一是因为太累，二是没有得到应有的尊重。你在什么情况下会裸辞呢?  #存款20万裸辞的年轻人#  ​​​,against
47-4,comment1,辞职需要理由，裸辞不需要啊，回回都是裸辞的...,favor
47-4-1,comment2,+1,favor
47-6,comment1,？正常辞完职不都想歇一歇的么，不然怎么抚平上一份工作留下的创伤,favor
47-11,comment1,再次申请加入“以上都是”选项,none
47-13,comment1,第一份工作是大学生村官，然后考进学校当老师，都挺顺心的生平还没辞职过,against
47-13-1,comment2,我也是做老师做的想辞职了。管学生，处理学生问题，还有现在各种心理问题行为古怪的学生，我也快疯了。。。。佩服真心喜欢老师的人啊。,favor
47-15,comment1,上班不上班  下班不积极   全员动不动就要加班    表演给老板看     老板也乐意  我不乐意就走啦,favor
48,background,#存款20万裸辞的年轻人#有房子，无房贷，无二胎。 这种情况下有二十万存款，就真的敢理直气壮裸辞了。 大家怎么看？ ​​​,favor
48-1,comment1,93年，七套房，无车房贷款，有车，存款比这个多，可我也不敢辞职,against
48-1-24,comment2,我能理解，大学同学四套房，存款15万也不敢，天天焦虑呢,against
48-1-40,comment2,你这样一说，粉丝很多。,none
48-1-48,comment2,你不敢不代表人家不敢啊，标准不同吧。现在已经卷的那么严重了。  我觉得就算没有存款，只要饿不死，裸辞职都没有问题。个人选择而已，,favor
48-5,comment1,我存款2w都裸辞了,favor
48-5-1,comment2,我也是！,favor
48-5-2,comment2,这不是我吗 三万跑路了,favor
48-5-3,comment2,我也是,favor
48-5-4,comment2,我也是,favor
48-5-5,comment2,我也是,favor
48-8,comment1,96年一套房一辆车 工作3年15万 已经辞了 打工是不可能打工的,favor
48-9,comment1,首先上班赚钱不就是为了生活。那我有存款，有保险，有房子有车没贷款，没二胎，父母都有退休金。我无后顾之忧的情况下…且呆的不开心为什么不辞呢。,favor
48-10,comment1,好有意思这个热搜.. 只是裸辞，又不是退休了又不是不找工作了 有什么不敢的..只是辞个职而已额 制造什么焦虑呢,favor
48-11,comment1,不敢辞啊，会看着日益减少的存款心力憔悴的,against
48-12,comment1,还是看有没有准备了，和他情况差不多，我16年吃辞职。出去创业手里只剩下5万，熬了几年就翻身了。,favor
48-15,comment1,说实话这种情况我不敢裸辞,against
48-16,comment1,存款不到五万的我今年年初也裸辞了,favor
48-17,comment1,这种事情为什么上热搜 好无语 想干嘛就干嘛啊,favor
48-18,comment1,同等情况，存款比这多多了都不敢辞,against
49,background,#存款20万裸辞的年轻人# 你有裸辞的勇气吗？ 爱你所爱，行你所行，听从你心，无问东西 ​​​,favor
49-2,comment1,好像我每一次都是裸辞,favor
49-2-1,comment2,我也都是裸辞  不明白为什么一定要找到下家才能辞职,favor
49-2-2,comment2,我也是 从不想退路 后路 唉,favor
49-2-3,comment2,同样裸辞,favor
49-2-4,comment2,裸辞是什么意思啊，是没有存款的意思吗,none
49-2-4-1,comment3,裸辞就是在没有找到下家的时候就辞职了,none
49-4,comment1,12年裸辞创业，贷款二十几万买设备，身上流动资金几千块钱,favor
49-4-1,comment2,19年存款13万，辞职创业。哈哈哈，现在欠信用卡九千块钱,favor
49-6,comment1,每次都是裸辞，其实这样真的不好,against
49-8,comment1,没有20万  没车没房 我还是裸辞了,favor
49-10,comment1,不能，如果有100万我勉强有那个勇气，物价太高了,against
49-11,comment1,我100完全都不敢裸辞,against
49-12,comment1,合理安排自己的工资，是可以做到裸辞的,favor
49-13,comment1,我一直裸辞，6月裸辞2号就找到更好的单位了，主要是很多人怕这怕那的， 我也是纠结了2个月，每天很烦，感觉上班太心累了，最后实在受不了就走了,favor
